Date,Block,Demand
03-09-2022,60,1538.527344
03-09-2022,61,1531
03-09-2022,62,1555
03-09-2022,63,1495
03-09-2022,64,1519.75
03-09-2022,65,1471
03-09-2022,66,1419
03-09-2022,67,1399
03-09-2022,68,1543.25
03-09-2022,69,1548.25
03-09-2022,70,1416
03-09-2022,71,1530
03-09-2022,72,1634
03-09-2022,73,1721
03-09-2022,74,1806
03-09-2022,75,1828
03-09-2022,76,1861
03-09-2022,77,1856
03-09-2022,78,1880
03-09-2022,79,1873
03-09-2022,80,1893
03-09-2022,81,1897
03-09-2022,82,1904
03-09-2022,83,2047
03-09-2022,84,1871
03-09-2022,85,1899
03-09-2022,86,1861
03-09-2022,87,1843
03-09-2022,88,1839
03-09-2022,89,1856
03-09-2022,90,1820
03-09-2022,91,1809
03-09-2022,92,1800
03-09-2022,93,1787
03-09-2022,94,1737
03-09-2022,95,1717
03-09-2022,96,1686
04-09-2022,1,24495
04-09-2022,2,24568
04-09-2022,3,24524
04-09-2022,4,24305
04-09-2022,5,24310
04-09-2022,6,23599.25
04-09-2022,7,23546
04-09-2022,8,23200.6875
04-09-2022,9,23648
04-09-2022,10,23463
04-09-2022,11,23969
04-09-2022,12,23115
04-09-2022,13,22533
04-09-2022,14,22502
04-09-2022,15,22325
04-09-2022,16,22535.75
04-09-2022,17,22414
04-09-2022,18,22382
04-09-2022,19,22086
04-09-2022,20,20923
04-09-2022,21,19556
04-09-2022,22,18941
04-09-2022,23,18898
04-09-2022,24,18757
04-09-2022,25,18098
04-09-2022,26,18145
04-09-2022,27,18363
04-09-2022,28,18531
04-09-2022,29,18655
04-09-2022,30,18873
04-09-2022,31,19521
04-09-2022,32,19651
04-09-2022,33,19606
04-09-2022,34,19776
04-09-2022,35,20066
04-09-2022,36,20312
04-09-2022,37,19985.5
04-09-2022,38,20399
04-09-2022,39,20577
04-09-2022,40,20533
04-09-2022,41,20480
04-09-2022,42,19985
04-09-2022,43,20037
04-09-2022,44,20100
04-09-2022,45,19723
04-09-2022,46,19897
04-09-2022,47,19575
04-09-2022,48,19381
04-09-2022,49,19174
04-09-2022,50,19951
04-09-2022,51,20438
04-09-2022,52,20670
04-09-2022,53,20830
04-09-2022,54,21708
04-09-2022,55,21271
04-09-2022,56,21316
04-09-2022,57,21265
04-09-2022,58,21395
04-09-2022,59,20651
04-09-2022,60,20485
04-09-2022,61,20364
04-09-2022,62,20581
04-09-2022,63,20752
04-09-2022,64,20371
04-09-2022,65,19459
04-09-2022,66,19471
04-09-2022,67,19443
04-09-2022,68,19472
04-09-2022,69,18902
04-09-2022,70,18844
04-09-2022,71,18370
04-09-2022,72,18363
04-09-2022,73,18362
04-09-2022,74,18740
04-09-2022,75,19442
04-09-2022,76,19368
04-09-2022,77,21123.4375
04-09-2022,78,23307
04-09-2022,79,23064
04-09-2022,80,23952
04-09-2022,81,24195
04-09-2022,82,24018
04-09-2022,83,24725
04-09-2022,84,24913
04-09-2022,85,23272.23438
04-09-2022,86,25068
04-09-2022,87,24485
04-09-2022,88,24540
04-09-2022,89,24552
04-09-2022,90,25334
04-09-2022,91,24904
04-09-2022,92,25105
04-09-2022,93,25353
04-09-2022,94,24973
04-09-2022,95,24559
04-09-2022,96,24711
04-09-2022,1,8454
04-09-2022,2,8366
04-09-2022,3,8351
04-09-2022,4,8238
04-09-2022,5,8175
04-09-2022,6,7800.25
04-09-2022,7,7755.5
04-09-2022,8,7699.25
04-09-2022,9,7781
04-09-2022,10,7819
04-09-2022,11,7790
04-09-2022,12,7707
04-09-2022,13,7736
04-09-2022,14,7642
04-09-2022,15,7643
04-09-2022,16,7569
04-09-2022,17,7749
04-09-2022,18,7793
04-09-2022,19,7802
04-09-2022,20,7844
04-09-2022,21,7960
04-09-2022,22,8048
04-09-2022,23,7990
04-09-2022,24,7890
04-09-2022,25,8068
04-09-2022,26,8211
04-09-2022,27,8279
04-09-2022,28,8287
04-09-2022,29,8320
04-09-2022,30,8450
04-09-2022,31,8391
04-09-2022,32,8415
04-09-2022,33,8659
04-09-2022,34,8987
04-09-2022,35,9156
04-09-2022,36,9302
04-09-2022,37,8993.75
04-09-2022,38,9142
04-09-2022,39,9752
04-09-2022,40,9756
04-09-2022,41,9738
04-09-2022,42,9695
04-09-2022,43,9894
04-09-2022,44,9806
04-09-2022,45,9728
04-09-2022,46,9917
04-09-2022,47,9937
04-09-2022,48,10088
04-09-2022,49,10115
04-09-2022,50,10043
04-09-2022,51,10132
04-09-2022,52,10053
04-09-2022,53,9717
04-09-2022,54,9722
04-09-2022,55,9694
04-09-2022,56,9696
04-09-2022,57,9284
04-09-2022,58,9293
04-09-2022,59,9147
04-09-2022,60,9175
04-09-2022,61,8758
04-09-2022,62,8602
04-09-2022,63,8524
04-09-2022,64,8358
04-09-2022,65,8090
04-09-2022,66,7855
04-09-2022,67,7720
04-09-2022,68,7637.3125
04-09-2022,69,7363
04-09-2022,70,7326
04-09-2022,71,7254
04-09-2022,72,7356
04-09-2022,73,7266
04-09-2022,74,7566
04-09-2022,75,7874
04-09-2022,76,8258
04-09-2022,77,8328
04-09-2022,78,8342
04-09-2022,79,8443
04-09-2022,80,8455
04-09-2022,81,8411
04-09-2022,82,8417
04-09-2022,83,8433
04-09-2022,84,8492
04-09-2022,85,8602.4375
04-09-2022,86,8635
04-09-2022,87,8653
04-09-2022,88,8641
04-09-2022,89,8760
04-09-2022,90,8690
04-09-2022,91,8689
04-09-2022,92,8515
04-09-2022,93,8385
04-09-2022,94,8362
04-09-2022,95,8332
04-09-2022,96,8257
04-09-2022,1,5760
04-09-2022,2,5725
04-09-2022,3,5686
04-09-2022,4,5623
04-09-2022,5,5602
04-09-2022,6,5419.25
04-09-2022,7,5431.5
04-09-2022,8,5375.5
04-09-2022,9,5266
04-09-2022,10,5314
04-09-2022,11,5367
04-09-2022,12,5325
04-09-2022,13,5225
04-09-2022,14,5242
04-09-2022,15,5237
04-09-2022,16,5229
04-09-2022,17,5295
04-09-2022,18,5365
04-09-2022,19,5341
04-09-2022,20,5447
04-09-2022,21,5570
04-09-2022,22,5658
04-09-2022,23,5747
04-09-2022,24,5789
04-09-2022,25,5980
04-09-2022,26,6165
04-09-2022,27,6333
04-09-2022,28,6465
04-09-2022,29,6660
04-09-2022,30,6858
04-09-2022,31,6899
04-09-2022,32,7033
04-09-2022,33,7025
04-09-2022,34,7077
04-09-2022,35,7286
04-09-2022,36,7343
04-09-2022,37,7950
04-09-2022,38,7820
04-09-2022,39,7911
04-09-2022,40,8052
04-09-2022,41,7864
04-09-2022,42,7884
04-09-2022,43,7852
04-09-2022,44,7711
04-09-2022,45,7785
04-09-2022,46,7535
04-09-2022,47,7636
04-09-2022,48,7453
04-09-2022,49,7363
04-09-2022,50,7388
04-09-2022,51,7493
04-09-2022,52,7246
04-09-2022,53,7354
04-09-2022,54,7282
04-09-2022,55,7387
04-09-2022,56,7211
04-09-2022,57,7180
04-09-2022,58,7110
04-09-2022,59,7149
04-09-2022,60,7095
04-09-2022,61,7057
04-09-2022,62,6945
04-09-2022,63,6896
04-09-2022,64,6939
04-09-2022,65,6799
04-09-2022,66,6583
04-09-2022,67,6540
04-09-2022,68,6469
04-09-2022,69,6386
04-09-2022,70,6402
04-09-2022,71,6249
04-09-2022,72,6299
04-09-2022,73,6236
04-09-2022,74,6361
04-09-2022,75,6668
04-09-2022,76,6838
04-09-2022,77,6983
04-09-2022,78,7043
04-09-2022,79,6958
04-09-2022,80,6801
04-09-2022,81,6788
04-09-2022,82,6585
04-09-2022,83,6512
04-09-2022,84,6462
04-09-2022,85,6851.4375
04-09-2022,86,6264
04-09-2022,87,6526.75
04-09-2022,88,6072
04-09-2022,89,5977
04-09-2022,90,6081
04-09-2022,91,6103
04-09-2022,92,5840
04-09-2022,93,5784
04-09-2022,94,5526
04-09-2022,95,5477
04-09-2022,96,5441
04-09-2022,1,15675
04-09-2022,2,15669
04-09-2022,3,15584
04-09-2022,4,15653
04-09-2022,5,15575
04-09-2022,6,14839.5
04-09-2022,7,14813.75
04-09-2022,8,14738.75
04-09-2022,9,15327
04-09-2022,10,15308
04-09-2022,11,15176
04-09-2022,12,15106
04-09-2022,13,14947
04-09-2022,14,14896
04-09-2022,15,14907
04-09-2022,16,14358.5
04-09-2022,17,14732
04-09-2022,18,14701
04-09-2022,19,14704
04-09-2022,20,14828
04-09-2022,21,14819
04-09-2022,22,14959
04-09-2022,23,15141
04-09-2022,24,15207
04-09-2022,25,15024
04-09-2022,26,15315
04-09-2022,27,15526
04-09-2022,28,15703
04-09-2022,29,15802
04-09-2022,30,15937
04-09-2022,31,15933
04-09-2022,32,15877
04-09-2022,33,15857
04-09-2022,34,16245
04-09-2022,35,16386
04-09-2022,36,16553
04-09-2022,37,16610.5
04-09-2022,38,16811
04-09-2022,39,16859
04-09-2022,40,16980
04-09-2022,41,16932
04-09-2022,42,17011
04-09-2022,43,17188
04-09-2022,44,17158
04-09-2022,45,17233
04-09-2022,46,17280
04-09-2022,47,17174
04-09-2022,48,17260
04-09-2022,49,17030
04-09-2022,50,17189
04-09-2022,51,17141
04-09-2022,52,17321
04-09-2022,53,17145
04-09-2022,54,17331
04-09-2022,55,17307
04-09-2022,56,17582
04-09-2022,57,17708
04-09-2022,58,17888
04-09-2022,59,17824
04-09-2022,60,17897
04-09-2022,61,17853
04-09-2022,62,17750
04-09-2022,63,17681
04-09-2022,64,17585
04-09-2022,65,17557
04-09-2022,66,17251
04-09-2022,67,17259
04-09-2022,68,17123
04-09-2022,69,17041
04-09-2022,70,16785
04-09-2022,71,16707
04-09-2022,72,16600
04-09-2022,73,16435
04-09-2022,74,16206
04-09-2022,75,16101
04-09-2022,76,16097
04-09-2022,77,16131
04-09-2022,78,16244
04-09-2022,79,16217
04-09-2022,80,15924
04-09-2022,81,15629
04-09-2022,82,15557
04-09-2022,83,15359
04-09-2022,84,15284
04-09-2022,85,15386.375
04-09-2022,86,15048
04-09-2022,87,14985
04-09-2022,88,15013
04-09-2022,89,15130
04-09-2022,90,15436
04-09-2022,91,15476
04-09-2022,92,15549
04-09-2022,93,15494
04-09-2022,94,15467
04-09-2022,95,15426
04-09-2022,96,15321
04-09-2022,1,9418
04-09-2022,2,9445
04-09-2022,3,9442
04-09-2022,4,9394
04-09-2022,5,9395
04-09-2022,6,8961.4375
04-09-2022,7,9051.5
04-09-2022,8,9011.5
04-09-2022,9,9079
04-09-2022,10,9142
04-09-2022,11,9055
04-09-2022,12,9172
04-09-2022,13,9119
04-09-2022,14,9160
04-09-2022,15,9146
04-09-2022,16,8912.25
04-09-2022,17,9009
04-09-2022,18,9091
04-09-2022,19,9089
04-09-2022,20,9123
04-09-2022,21,9178
04-09-2022,22,9261
04-09-2022,23,9378
04-09-2022,24,9386
04-09-2022,25,9352
04-09-2022,26,9644
04-09-2022,27,9749
04-09-2022,28,9713
04-09-2022,29,9689
04-09-2022,30,9696
04-09-2022,31,9567
04-09-2022,32,9616
04-09-2022,33,9459
04-09-2022,34,9465
04-09-2022,35,9477
04-09-2022,36,9418
04-09-2022,37,9501.5
04-09-2022,38,9524
04-09-2022,39,9569
04-09-2022,40,9521
04-09-2022,41,9383
04-09-2022,42,9255
04-09-2022,43,9151
04-09-2022,44,9098
04-09-2022,45,9121
04-09-2022,46,8885
04-09-2022,47,8969
04-09-2022,48,8909
04-09-2022,49,8644
04-09-2022,50,8655
04-09-2022,51,8706
04-09-2022,52,8630
04-09-2022,53,8476
04-09-2022,54,8384
04-09-2022,55,8310
04-09-2022,56,8291
04-09-2022,57,8148
04-09-2022,58,8121
04-09-2022,59,7982
04-09-2022,60,7886
04-09-2022,61,7780
04-09-2022,62,7833
04-09-2022,63,7849
04-09-2022,64,7870
04-09-2022,65,7867
04-09-2022,66,7919
04-09-2022,67,7984
04-09-2022,68,8048
04-09-2022,69,8159
04-09-2022,70,8307
04-09-2022,71,8410
04-09-2022,72,8506
04-09-2022,73,8465
04-09-2022,74,8778
04-09-2022,75,8998
04-09-2022,76,9245
04-09-2022,77,9389
04-09-2022,78,9501
04-09-2022,79,9457
04-09-2022,80,9278
04-09-2022,81,9157
04-09-2022,82,9079
04-09-2022,83,9026
04-09-2022,84,9036
04-09-2022,85,9349.3125
04-09-2022,86,8867
04-09-2022,87,8916
04-09-2022,88,8959
04-09-2022,89,8867
04-09-2022,90,8976
04-09-2022,91,8962
04-09-2022,92,9021
04-09-2022,93,8920
04-09-2022,94,8950
04-09-2022,95,8949
04-09-2022,96,8932
04-09-2022,1,5740
04-09-2022,2,5713
04-09-2022,3,5684
04-09-2022,4,5645.1875
04-09-2022,5,5730
04-09-2022,6,5507.25
04-09-2022,7,5405.75
04-09-2022,8,5402.75
04-09-2022,9,5550
04-09-2022,10,5536
04-09-2022,11,5562
04-09-2022,12,5497
04-09-2022,13,5460
04-09-2022,14,5389.75
04-09-2022,15,5421
04-09-2022,16,5419.75
04-09-2022,17,5569
04-09-2022,18,5571
04-09-2022,19,5523
04-09-2022,20,5456
04-09-2022,21,5356
04-09-2022,22,5236
04-09-2022,23,5066
04-09-2022,24,4948
04-09-2022,25,4818
04-09-2022,26,4757
04-09-2022,27,4688
04-09-2022,28,4664
04-09-2022,29,4636
04-09-2022,30,4435
04-09-2022,31,4352
04-09-2022,32,4454
04-09-2022,33,4315
04-09-2022,34,4456
04-09-2022,35,4431
04-09-2022,36,4415
04-09-2022,37,4862.25
04-09-2022,38,4462
04-09-2022,39,4421
04-09-2022,40,4393
04-09-2022,41,4551
04-09-2022,42,4662
04-09-2022,43,4470
04-09-2022,44,4593
04-09-2022,45,4643
04-09-2022,46,4680
04-09-2022,47,4715
04-09-2022,48,4763
04-09-2022,49,4795
04-09-2022,50,4725
04-09-2022,51,4665
04-09-2022,52,4655
04-09-2022,53,4605
04-09-2022,54,4681
04-09-2022,55,4825
04-09-2022,56,4818
04-09-2022,57,4850
04-09-2022,58,4690
04-09-2022,59,4716
04-09-2022,60,4685
04-09-2022,61,4667
04-09-2022,62,4669
04-09-2022,63,4603
04-09-2022,64,4575
04-09-2022,65,4505
04-09-2022,66,4514
04-09-2022,67,4744
04-09-2022,68,4500
04-09-2022,69,4382
04-09-2022,70,4656
04-09-2022,71,4878
04-09-2022,72,4758
04-09-2022,73,5154
04-09-2022,74,5413
04-09-2022,75,5662
04-09-2022,76,5789
04-09-2022,77,5799
04-09-2022,78,6001
04-09-2022,79,5994
04-09-2022,80,6069
04-09-2022,81,5972
04-09-2022,82,6173
04-09-2022,83,6055
04-09-2022,84,5971
04-09-2022,85,5572.625
04-09-2022,86,6036
04-09-2022,87,6066
04-09-2022,88,6033
04-09-2022,89,6055
04-09-2022,90,5752
04-09-2022,91,5803
04-09-2022,92,6173
04-09-2022,93,6170
04-09-2022,94,6221
04-09-2022,95,6250
04-09-2022,96,6264
04-09-2022,1,19980
04-09-2022,2,19824
04-09-2022,3,19597
04-09-2022,4,19492
04-09-2022,5,19479
04-09-2022,6,18648
04-09-2022,7,18535.75
04-09-2022,8,18527.5
04-09-2022,9,18994
04-09-2022,10,18642
04-09-2022,11,18755
04-09-2022,12,18722
04-09-2022,13,18580
04-09-2022,14,18560
04-09-2022,15,18723
04-09-2022,16,18114.75
04-09-2022,17,18754
04-09-2022,18,18796
04-09-2022,19,18883
04-09-2022,20,19251
04-09-2022,21,19079
04-09-2022,22,19294
04-09-2022,23,19574
04-09-2022,24,19594
04-09-2022,25,19761
04-09-2022,26,19938
04-09-2022,27,20163
04-09-2022,28,20263
04-09-2022,29,20194
04-09-2022,30,20296
04-09-2022,31,20361
04-09-2022,32,20598
04-09-2022,33,20089
04-09-2022,34,20222
04-09-2022,35,20322
04-09-2022,36,20335
04-09-2022,37,20475.75
04-09-2022,38,20407
04-09-2022,39,20310
04-09-2022,40,20286
04-09-2022,41,20275
04-09-2022,42,20209
04-09-2022,43,20213
04-09-2022,44,20329
04-09-2022,45,20448
04-09-2022,46,20244
04-09-2022,47,20343
04-09-2022,48,20442
04-09-2022,49,20414
04-09-2022,50,20415
04-09-2022,51,20261
04-09-2022,52,20113
04-09-2022,53,19916
04-09-2022,54,19962
04-09-2022,55,19773
04-09-2022,56,19835
04-09-2022,57,19699
04-09-2022,58,19875
04-09-2022,59,19706
04-09-2022,60,19642
04-09-2022,61,19508
04-09-2022,62,19452
04-09-2022,63,19316
04-09-2022,64,19288
04-09-2022,65,19030
04-09-2022,66,18960
04-09-2022,67,18847
04-09-2022,68,18844
04-09-2022,69,18991
04-09-2022,70,18848
04-09-2022,71,18937
04-09-2022,72,19022
04-09-2022,73,19153
04-09-2022,74,19270
04-09-2022,75,19452
04-09-2022,76,19739
04-09-2022,77,19956
04-09-2022,78,19905
04-09-2022,79,19853
04-09-2022,80,19583
04-09-2022,81,19485
04-09-2022,82,19243
04-09-2022,83,19101
04-09-2022,84,19240
04-09-2022,85,20129.875
04-09-2022,86,19051
04-09-2022,87,19035
04-09-2022,88,18967
04-09-2022,89,18809
04-09-2022,90,18860
04-09-2022,91,18944
04-09-2022,92,18852
04-09-2022,93,18739
04-09-2022,94,18575
04-09-2022,95,18405
04-09-2022,96,18228
04-09-2022,1,12058
04-09-2022,2,12083
04-09-2022,3,11963
04-09-2022,4,11919
04-09-2022,5,11883
04-09-2022,6,11388.75
04-09-2022,7,11179
04-09-2022,8,11185.5
04-09-2022,9,11709
04-09-2022,10,11761
04-09-2022,11,11759
04-09-2022,12,11703
04-09-2022,13,11579
04-09-2022,14,11614
04-09-2022,15,11582
04-09-2022,16,11196.5
04-09-2022,17,11417
04-09-2022,18,11613
04-09-2022,19,11756
04-09-2022,20,11897
04-09-2022,21,12054
04-09-2022,22,12233
04-09-2022,23,12021
04-09-2022,24,12225
04-09-2022,25,12364
04-09-2022,26,12699
04-09-2022,27,12628
04-09-2022,28,12525
04-09-2022,29,12522
04-09-2022,30,12607
04-09-2022,31,12589
04-09-2022,32,12418
04-09-2022,33,12595
04-09-2022,34,12762
04-09-2022,35,12678
04-09-2022,36,12813
04-09-2022,37,12712
04-09-2022,38,12734
04-09-2022,39,12774
04-09-2022,40,12722
04-09-2022,41,12716
04-09-2022,42,13234
04-09-2022,43,13487
04-09-2022,44,13431
04-09-2022,45,13433
04-09-2022,46,13112
04-09-2022,47,13416
04-09-2022,48,13498
04-09-2022,49,13428
04-09-2022,50,13148
04-09-2022,51,13601
04-09-2022,52,13562
04-09-2022,53,13543
04-09-2022,54,13623
04-09-2022,55,13637
04-09-2022,56,13734
04-09-2022,57,13709
04-09-2022,58,13724
04-09-2022,59,13791
04-09-2022,60,13826
04-09-2022,61,13505
04-09-2022,62,13205
04-09-2022,63,13107
04-09-2022,64,13030
04-09-2022,65,12889
04-09-2022,66,12814
04-09-2022,67,12698
04-09-2022,68,12299
04-09-2022,69,11963
04-09-2022,70,11814
04-09-2022,71,11567
04-09-2022,72,11462
04-09-2022,73,11092
04-09-2022,74,10937
04-09-2022,75,10891
04-09-2022,76,11138
04-09-2022,77,11096
04-09-2022,78,11751
04-09-2022,79,11655
04-09-2022,80,11825
04-09-2022,81,11875
04-09-2022,82,11879
04-09-2022,83,11787
04-09-2022,84,11832
04-09-2022,85,10914.25
04-09-2022,86,11757
04-09-2022,87,11759
04-09-2022,88,11706
04-09-2022,89,11665
04-09-2022,90,11793
04-09-2022,91,11773
04-09-2022,92,11704
04-09-2022,93,11946
04-09-2022,94,11987
04-09-2022,95,11918
04-09-2022,96,11847
04-09-2022,1,12792
04-09-2022,2,12817
04-09-2022,3,12999
04-09-2022,4,13022
04-09-2022,5,12963
04-09-2022,6,11957.25
04-09-2022,7,12009.25
04-09-2022,8,12222.5
04-09-2022,9,12751
04-09-2022,10,12881
04-09-2022,11,12937
04-09-2022,12,12878
04-09-2022,13,13104
04-09-2022,14,13130
04-09-2022,15,13071
04-09-2022,16,12206.75
04-09-2022,17,12971
04-09-2022,18,13017
04-09-2022,19,12980
04-09-2022,20,13065
04-09-2022,21,13026
04-09-2022,22,13073
04-09-2022,23,13021
04-09-2022,24,13181
04-09-2022,25,13141
04-09-2022,26,12967
04-09-2022,27,12628
04-09-2022,28,12566
04-09-2022,29,12778
04-09-2022,30,13084
04-09-2022,31,13125
04-09-2022,32,13274
04-09-2022,33,13068
04-09-2022,34,13199
04-09-2022,35,13102
04-09-2022,36,13274
04-09-2022,37,12771.75
04-09-2022,38,13402
04-09-2022,39,13455
04-09-2022,40,13557
04-09-2022,41,13414
04-09-2022,42,13545
04-09-2022,43,13605
04-09-2022,44,13625
04-09-2022,45,13502
04-09-2022,46,13641
04-09-2022,47,13637
04-09-2022,48,13802
04-09-2022,49,13823
04-09-2022,50,13781
04-09-2022,51,13895
04-09-2022,52,13907
04-09-2022,53,13944
04-09-2022,54,13997
04-09-2022,55,14038
04-09-2022,56,13961
04-09-2022,57,13932
04-09-2022,58,14010
04-09-2022,59,13777
04-09-2022,60,13794
04-09-2022,61,13828
04-09-2022,62,13765
04-09-2022,63,13685
04-09-2022,64,13770
04-09-2022,65,13745
04-09-2022,66,13710
04-09-2022,67,13668
04-09-2022,68,13546
04-09-2022,69,13309
04-09-2022,70,13122
04-09-2022,71,13129
04-09-2022,72,13139
04-09-2022,73,12946
04-09-2022,74,13228
04-09-2022,75,13284
04-09-2022,76,13257
04-09-2022,77,13172
04-09-2022,78,13107
04-09-2022,79,12989
04-09-2022,80,12664
04-09-2022,81,13105
04-09-2022,82,13192
04-09-2022,83,12711
04-09-2022,84,12967
04-09-2022,85,12132.25
04-09-2022,86,12000.25
04-09-2022,87,13085
04-09-2022,88,12760
04-09-2022,89,12694
04-09-2022,90,12664
04-09-2022,91,12645
04-09-2022,92,12759
04-09-2022,93,12832
04-09-2022,94,13018
04-09-2022,95,12807
04-09-2022,96,12684
04-09-2022,1,4333
04-09-2022,2,4328
04-09-2022,3,4319
04-09-2022,4,4330
04-09-2022,5,4299
04-09-2022,6,4707.75
04-09-2022,7,4692.25
04-09-2022,8,4700
04-09-2022,9,4282
04-09-2022,10,4256
04-09-2022,11,4190
04-09-2022,12,4209
04-09-2022,13,4269
04-09-2022,14,4224
04-09-2022,15,4209
04-09-2022,16,4614.5
04-09-2022,17,4227
04-09-2022,18,4198
04-09-2022,19,4221
04-09-2022,20,4175
04-09-2022,21,4241
04-09-2022,22,4248
04-09-2022,23,4312
04-09-2022,24,4325
04-09-2022,25,4389
04-09-2022,26,4359
04-09-2022,27,4392
04-09-2022,28,4403
04-09-2022,29,4392
04-09-2022,30,4314
04-09-2022,31,4344
04-09-2022,32,4246
04-09-2022,33,4157
04-09-2022,34,4182
04-09-2022,35,4218
04-09-2022,36,4205
04-09-2022,37,4669
04-09-2022,38,4308
04-09-2022,39,4240
04-09-2022,40,4231
04-09-2022,41,4224
04-09-2022,42,4287
04-09-2022,43,4225
04-09-2022,44,4678.5
04-09-2022,45,4232
04-09-2022,46,4205
04-09-2022,47,4109
04-09-2022,48,4196
04-09-2022,49,4107
04-09-2022,50,3985
04-09-2022,51,3946
04-09-2022,52,3941
04-09-2022,53,3768
04-09-2022,54,3743
04-09-2022,55,3769
04-09-2022,56,3651
04-09-2022,57,3713
04-09-2022,58,3681
04-09-2022,59,3721
04-09-2022,60,3705
04-09-2022,61,3734
04-09-2022,62,3777
04-09-2022,63,3734
04-09-2022,64,3783
04-09-2022,65,3826
04-09-2022,66,3781
04-09-2022,67,3934
04-09-2022,68,4009
04-09-2022,69,3931
04-09-2022,70,3983
04-09-2022,71,4030
04-09-2022,72,4053
04-09-2022,73,4112
04-09-2022,74,4276
04-09-2022,75,4348
04-09-2022,76,4396
04-09-2022,77,4310
04-09-2022,78,4385
04-09-2022,79,4328
04-09-2022,80,4279
04-09-2022,81,4257
04-09-2022,82,4233
04-09-2022,83,4213
04-09-2022,84,4241
04-09-2022,85,4505.875
04-09-2022,86,4254
04-09-2022,87,4194
04-09-2022,88,4232
04-09-2022,89,4221
04-09-2022,90,4190
04-09-2022,91,4241
04-09-2022,92,4243
04-09-2022,93,4262
04-09-2022,94,4342
04-09-2022,95,4319
04-09-2022,96,4307
04-09-2022,1,400
04-09-2022,2,401
04-09-2022,3,381
04-09-2022,4,393
04-09-2022,5,388
04-09-2022,6,406.140625
04-09-2022,7,405.5
04-09-2022,8,403.75
04-09-2022,9,380
04-09-2022,10,390
04-09-2022,11,398.5
04-09-2022,12,379
04-09-2022,13,387
04-09-2022,14,381
04-09-2022,15,383
04-09-2022,16,396.1953125
04-09-2022,17,383
04-09-2022,18,382
04-09-2022,19,385
04-09-2022,20,382
04-09-2022,21,395
04-09-2022,22,385
04-09-2022,23,390
04-09-2022,24,403
04-09-2022,25,391
04-09-2022,26,393
04-09-2022,27,387
04-09-2022,28,392
04-09-2022,29,386
04-09-2022,30,359
04-09-2022,31,391
04-09-2022,32,392
04-09-2022,33,405
04-09-2022,34,402
04-09-2022,35,406
04-09-2022,36,394
04-09-2022,37,424.25
04-09-2022,38,396
04-09-2022,39,394
04-09-2022,40,395
04-09-2022,41,396
04-09-2022,42,399
04-09-2022,43,398
04-09-2022,44,392
04-09-2022,45,397
04-09-2022,46,392
04-09-2022,47,394
04-09-2022,48,396
04-09-2022,49,395
04-09-2022,50,421.25
